Type,Method,Job,AnalyzeLaunchVariance,EvaluateOverhead,MaxAbsoluteError,MaxRelativeError,MinInvokeCount,MinIterationTime,RemoveOutliers,Affinity,Jit,Platform,Runtime,AllowVeryLargeObjects,Concurrent,CpuGroups,Force,RetainVm,Server,Clock,EngineFactory,Toolchain,InvocationCount,IterationTime,LaunchCount,RunStrategy,TargetCount,UnrollFactor,WarmupCount,Bytes,Mean,Error,StdDev,Scaled,ScaledSD,Throughput
HashByteArray,HalfSip24_Block,clr-ryu-x86-64,False,Default,Default,Default,Default,Default,Default,15,RyuJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,4096,"4,211.843 ns",21.4018 ns,20.0192 ns,?,?,927 MiB/s
HashByteArray,Sip13_Block,clr-ryu-x86-64,False,Default,Default,Default,Default,Default,Default,15,RyuJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,4096,"1,198.542 ns",5.6819 ns,5.3149 ns,?,?,"3,259 MiB/s"
HashByteArray,Sip24_Block,clr-ryu-x86-64,False,Default,Default,Default,Default,Default,Default,15,RyuJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,4096,"2,112.163 ns",9.1891 ns,8.5955 ns,?,?,"1,849 MiB/s"
HashByteArray,Marvin32_Block,clr-ryu-x86-64,False,Default,Default,Default,Default,Default,Default,15,RyuJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,4096,"1,860.080 ns",9.4302 ns,8.8210 ns,?,?,"2,100 MiB/s"
HashByteArray,SpookyV2_Block,clr-ryu-x86-64,False,Default,Default,Default,Default,Default,Default,15,RyuJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,4096,"2,087.203 ns",11.2311 ns,10.5056 ns,?,?,"1,872 MiB/s"
HashByteArray,City32_Block,clr-ryu-x86-64,False,Default,Default,Default,Default,Default,Default,15,RyuJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,4096,"1,685.314 ns",9.0015 ns,8.4200 ns,?,?,"2,318 MiB/s"
HashByteArray,City64_Block,clr-ryu-x86-64,False,Default,Default,Default,Default,Default,Default,15,RyuJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,4096,488.649 ns,3.1357 ns,2.9331 ns,?,?,"7,994 MiB/s"
HashByteArray,City64WithSeeds_Block,clr-ryu-x86-64,False,Default,Default,Default,Default,Default,Default,15,RyuJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,4096,491.602 ns,3.1223 ns,2.9206 ns,?,?,"7,946 MiB/s"
HashByteArray,SeaHash_Block,core-x86-64,False,Default,Default,Default,Default,Default,Default,15,RyuJit,X64,Core,False,True,False,True,False,False,Default,Default,CoreCsProj,1,Default,Default,Default,Default,16,Default,4096,"1,016.953 ns",6.3368 ns,5.9274 ns,?,?,"3,841 MiB/s"
HashByteArray,Murmur3x8632_Block,core-x86-64,False,Default,Default,Default,Default,Default,Default,15,RyuJit,X64,Core,False,True,False,True,False,False,Default,Default,CoreCsProj,1,Default,Default,Default,Default,16,Default,4096,"1,585.124 ns",9.1380 ns,8.5477 ns,?,?,"2,464 MiB/s"
HashByteArray,XxHash32_Block,core-x86-64,False,Default,Default,Default,Default,Default,Default,15,RyuJit,X64,Core,False,True,False,True,False,False,Default,Default,CoreCsProj,1,Default,Default,Default,Default,16,Default,4096,827.278 ns,4.6680 ns,4.3665 ns,?,?,"4,722 MiB/s"
HashByteArray,XxHash64_Block,core-x86-64,False,Default,Default,Default,Default,Default,Default,15,RyuJit,X64,Core,False,True,False,True,False,False,Default,Default,CoreCsProj,1,Default,Default,Default,Default,16,Default,4096,461.325 ns,1.9211 ns,1.7030 ns,?,?,"8,467 MiB/s"
HashByteArray,HalfSip13_Block,core-x86-64,False,Default,Default,Default,Default,Default,Default,15,RyuJit,X64,Core,False,True,False,True,False,False,Default,Default,CoreCsProj,1,Default,Default,Default,Default,16,Default,4096,"2,389.518 ns",15.1206 ns,14.1438 ns,?,?,"1,635 MiB/s"
HashByteArray,HalfSip24_Block,core-x86-64,False,Default,Default,Default,Default,Default,Default,15,RyuJit,X64,Core,False,True,False,True,False,False,Default,Default,CoreCsProj,1,Default,Default,Default,Default,16,Default,4096,"4,230.704 ns",10.6667 ns,8.3278 ns,?,?,923 MiB/s
HashByteArray,Sip13_Block,core-x86-64,False,Default,Default,Default,Default,Default,Default,15,RyuJit,X64,Core,False,True,False,True,False,False,Default,Default,CoreCsProj,1,Default,Default,Default,Default,16,Default,4096,"1,205.740 ns",7.0305 ns,6.5764 ns,?,?,"3,240 MiB/s"
HashByteArray,Sip24_Block,core-x86-64,False,Default,Default,Default,Default,Default,Default,15,RyuJit,X64,Core,False,True,False,True,False,False,Default,Default,CoreCsProj,1,Default,Default,Default,Default,16,Default,4096,"2,120.310 ns",8.9953 ns,7.9741 ns,?,?,"1,842 MiB/s"
HashByteArray,Marvin32_Block,core-x86-64,False,Default,Default,Default,Default,Default,Default,15,RyuJit,X64,Core,False,True,False,True,False,False,Default,Default,CoreCsProj,1,Default,Default,Default,Default,16,Default,4096,"1,861.992 ns",8.0429 ns,7.5233 ns,?,?,"2,098 MiB/s"
HashByteArray,SpookyV2_Block,core-x86-64,False,Default,Default,Default,Default,Default,Default,15,RyuJit,X64,Core,False,True,False,True,False,False,Default,Default,CoreCsProj,1,Default,Default,Default,Default,16,Default,4096,"2,084.337 ns",10.1116 ns,9.4584 ns,?,?,"1,874 MiB/s"
HashByteArray,City32_Block,core-x86-64,False,Default,Default,Default,Default,Default,Default,15,RyuJit,X64,Core,False,True,False,True,False,False,Default,Default,CoreCsProj,1,Default,Default,Default,Default,16,Default,4096,"1,677.906 ns",8.5883 ns,8.0335 ns,?,?,"2,328 MiB/s"
HashByteArray,City64_Block,core-x86-64,False,Default,Default,Default,Default,Default,Default,15,RyuJit,X64,Core,False,True,False,True,False,False,Default,Default,CoreCsProj,1,Default,Default,Default,Default,16,Default,4096,488.449 ns,4.1218 ns,3.8555 ns,?,?,"7,997 MiB/s"
HashByteArray,City64WithSeeds_Block,core-x86-64,False,Default,Default,Default,Default,Default,Default,15,RyuJit,X64,Core,False,True,False,True,False,False,Default,Default,CoreCsProj,1,Default,Default,Default,Default,16,Default,4096,493.212 ns,3.4398 ns,3.2176 ns,?,?,"7,920 MiB/s"
HashByteArray,SeaHash_Block,clr-legacy-x86-32,False,Default,Default,Default,Default,Default,Default,15,LegacyJit,X86,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,16384,"32,852.752 ns",213.8333 ns,200.0198 ns,?,?,476 MiB/s
HashByteArray,Murmur3x8632_Block,clr-legacy-x86-32,False,Default,Default,Default,Default,Default,Default,15,LegacyJit,X86,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,16384,"10,119.051 ns",70.8435 ns,66.2671 ns,?,?,"1,544 MiB/s"
HashByteArray,XxHash32_Block,clr-legacy-x86-32,False,Default,Default,Default,Default,Default,Default,15,LegacyJit,X86,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,16384,"7,915.764 ns",53.2410 ns,49.8016 ns,?,?,"1,974 MiB/s"
HashByteArray,XxHash64_Block,clr-legacy-x86-32,False,Default,Default,Default,Default,Default,Default,15,LegacyJit,X86,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,16384,"20,603.457 ns",131.0220 ns,122.5581 ns,?,?,758 MiB/s
HashByteArray,HalfSip13_Block,clr-legacy-x86-32,False,Default,Default,Default,Default,Default,Default,15,LegacyJit,X86,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,16384,"50,779.441 ns",262.0322 ns,245.1051 ns,?,?,308 MiB/s
HashByteArray,HalfSip24_Block,clr-legacy-x86-32,False,Default,Default,Default,Default,Default,Default,15,LegacyJit,X86,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,16384,"91,841.763 ns",471.5244 ns,441.0642 ns,?,?,170 MiB/s
HashByteArray,Sip13_Block,clr-legacy-x86-32,False,Default,Default,Default,Default,Default,Default,15,LegacyJit,X86,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,16384,"36,040.765 ns",195.0307 ns,182.4318 ns,?,?,434 MiB/s
HashByteArray,Sip24_Block,clr-legacy-x86-32,False,Default,Default,Default,Default,Default,Default,15,LegacyJit,X86,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,16384,"65,268.602 ns",491.2250 ns,459.4921 ns,?,?,239 MiB/s
HashByteArray,Marvin32_Block,clr-legacy-x86-32,False,Default,Default,Default,Default,Default,Default,15,LegacyJit,X86,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,16384,"32,082.439 ns",221.4225 ns,207.1187 ns,?,?,487 MiB/s
HashByteArray,SpookyV2_Block,clr-legacy-x86-32,False,Default,Default,Default,Default,Default,Default,15,LegacyJit,X86,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,16384,"19,635.174 ns",118.2718 ns,110.6315 ns,?,?,796 MiB/s
HashByteArray,City32_Block,clr-legacy-x86-32,False,Default,Default,Default,Default,Default,Default,15,LegacyJit,X86,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,16384,"18,609.218 ns",81.7092 ns,76.4309 ns,?,?,840 MiB/s
HashByteArray,City64_Block,clr-legacy-x86-32,False,Default,Default,Default,Default,Default,Default,15,LegacyJit,X86,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,16384,"19,053.482 ns",98.7032 ns,92.3270 ns,?,?,820 MiB/s
HashByteArray,City64WithSeeds_Block,clr-legacy-x86-32,False,Default,Default,Default,Default,Default,Default,15,LegacyJit,X86,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,16384,"19,147.085 ns",73.2173 ns,64.9052 ns,?,?,816 MiB/s
HashByteArray,SeaHash_Block,clr-legacy-x86-64,False,Default,Default,Default,Default,Default,Default,15,LegacyJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,16384,"4,536.916 ns",23.8918 ns,22.3484 ns,?,?,"3,444 MiB/s"
HashByteArray,Murmur3x8632_Block,clr-legacy-x86-64,False,Default,Default,Default,Default,Default,Default,15,LegacyJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,16384,"8,602.197 ns",230.7938 ns,204.5927 ns,?,?,"1,816 MiB/s"
HashByteArray,XxHash32_Block,clr-legacy-x86-64,False,Default,Default,Default,Default,Default,Default,15,LegacyJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,16384,"7,867.097 ns",62.0221 ns,58.0155 ns,?,?,"1,986 MiB/s"
HashByteArray,XxHash64_Block,clr-legacy-x86-64,False,Default,Default,Default,Default,Default,Default,15,LegacyJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,16384,"4,370.109 ns",25.3447 ns,23.7074 ns,?,?,"3,575 MiB/s"
HashByteArray,HalfSip13_Block,clr-legacy-x86-64,False,Default,Default,Default,Default,Default,Default,15,LegacyJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,16384,"66,921.480 ns",454.5074 ns,425.1464 ns,?,?,233 MiB/s
HashByteArray,HalfSip24_Block,clr-legacy-x86-64,False,Default,Default,Default,Default,Default,Default,15,LegacyJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,16384,"141,666.655 ns",777.9226 ns,727.6692 ns,?,?,110 MiB/s
HashByteArray,Sip13_Block,clr-legacy-x86-64,False,Default,Default,Default,Default,Default,Default,15,LegacyJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,16384,"35,534.379 ns",212.9319 ns,199.1766 ns,?,?,440 MiB/s
HashByteArray,Sip24_Block,clr-legacy-x86-64,False,Default,Default,Default,Default,Default,Default,15,LegacyJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,16384,"69,287.357 ns",412.1082 ns,385.4862 ns,?,?,226 MiB/s
HashByteArray,Marvin32_Block,clr-legacy-x86-64,False,Default,Default,Default,Default,Default,Default,15,LegacyJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,16384,"32,445.454 ns",217.8988 ns,203.8226 ns,?,?,482 MiB/s
HashByteArray,SpookyV2_Block,clr-legacy-x86-64,False,Default,Default,Default,Default,Default,Default,15,LegacyJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,16384,"7,237.333 ns",42.1225 ns,39.4014 ns,?,?,"2,159 MiB/s"
HashByteArray,City32_Block,clr-legacy-x86-64,False,Default,Default,Default,Default,Default,Default,15,LegacyJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,16384,"27,186.540 ns",91.7373 ns,85.8111 ns,?,?,575 MiB/s
HashByteArray,City64_Block,clr-legacy-x86-64,False,Default,Default,Default,Default,Default,Default,15,LegacyJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,16384,"7,313.060 ns",31.2149 ns,29.1985 ns,?,?,"2,137 MiB/s"
HashByteArray,City64WithSeeds_Block,clr-legacy-x86-64,False,Default,Default,Default,Default,Default,Default,15,LegacyJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,16384,"8,330.530 ns",67.6958 ns,60.0105 ns,?,?,"1,876 MiB/s"
HashByteArray,SeaHash_Block,clr-ryu-x86-64,False,Default,Default,Default,Default,Default,Default,15,RyuJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,16384,"3,947.350 ns",27.1710 ns,25.4157 ns,?,?,"3,958 MiB/s"
HashByteArray,Murmur3x8632_Block,clr-ryu-x86-64,False,Default,Default,Default,Default,Default,Default,15,RyuJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,16384,"6,303.655 ns",22.7493 ns,21.2797 ns,?,?,"2,479 MiB/s"
HashByteArray,XxHash32_Block,clr-ryu-x86-64,False,Default,Default,Default,Default,Default,Default,15,RyuJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,16384,"3,232.618 ns",18.4230 ns,17.2329 ns,?,?,"4,834 MiB/s"
HashByteArray,XxHash64_Block,clr-ryu-x86-64,False,Default,Default,Default,Default,Default,Default,15,RyuJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,16384,"1,701.346 ns",8.9517 ns,8.3734 ns,?,?,"9,184 MiB/s"
HashByteArray,HalfSip13_Block,clr-ryu-x86-64,False,Default,Default,Default,Default,Default,Default,15,RyuJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,16384,"9,463.642 ns",82.5603 ns,77.2269 ns,?,?,"1,651 MiB/s"
HashByteArray,HalfSip24_Block,clr-ryu-x86-64,False,Default,Default,Default,Default,Default,Default,15,RyuJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,16384,"16,647.342 ns",60.4218 ns,53.5623 ns,?,?,939 MiB/s
HashByteArray,Sip13_Block,clr-ryu-x86-64,False,Default,Default,Default,Default,Default,Default,15,RyuJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,16384,"4,723.275 ns",26.0068 ns,24.3268 ns,?,?,"3,308 MiB/s"
HashByteArray,Sip24_Block,clr-ryu-x86-64,False,Default,Default,Default,Default,Default,Default,15,RyuJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,16384,"8,406.874 ns",39.3583 ns,32.8659 ns,?,?,"1,859 MiB/s"
HashByteArray,Marvin32_Block,clr-ryu-x86-64,False,Default,Default,Default,Default,Default,Default,15,RyuJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,16384,"7,375.708 ns",40.9771 ns,38.3300 ns,?,?,"2,118 MiB/s"
HashByteArray,SpookyV2_Block,clr-ryu-x86-64,False,Default,Default,Default,Default,Default,Default,15,RyuJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,16384,"7,649.910 ns",36.4741 ns,34.1179 ns,?,?,"2,043 MiB/s"
HashByteArray,City32_Block,clr-ryu-x86-64,False,Default,Default,Default,Default,Default,Default,15,RyuJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,16384,"6,675.070 ns",36.5739 ns,34.2113 ns,?,?,"2,341 MiB/s"
HashByteArray,City64_Block,clr-ryu-x86-64,False,Default,Default,Default,Default,Default,Default,15,RyuJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,16384,"1,929.596 ns",13.9010 ns,12.3229 ns,?,?,"8,098 MiB/s"
HashByteArray,City64WithSeeds_Block,clr-ryu-x86-64,False,Default,Default,Default,Default,Default,Default,15,RyuJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,16384,"1,939.432 ns",10.4831 ns,9.8059 ns,?,?,"8,056 MiB/s"
HashByteArray,SeaHash_Block,core-x86-64,False,Default,Default,Default,Default,Default,Default,15,RyuJit,X64,Core,False,True,False,True,False,False,Default,Default,CoreCsProj,1,Default,Default,Default,Default,16,Default,16384,"4,016.651 ns",19.5511 ns,18.2881 ns,?,?,"3,890 MiB/s"
HashByteArray,Murmur3x8632_Block,core-x86-64,False,Default,Default,Default,Default,Default,Default,15,RyuJit,X64,Core,False,True,False,True,False,False,Default,Default,CoreCsProj,1,Default,Default,Default,Default,16,Default,16384,"6,328.910 ns",23.8816 ns,21.1705 ns,?,?,"2,469 MiB/s"
HashByteArray,XxHash32_Block,core-x86-64,False,Default,Default,Default,Default,Default,Default,15,RyuJit,X64,Core,False,True,False,True,False,False,Default,Default,CoreCsProj,1,Default,Default,Default,Default,16,Default,16384,"3,234.847 ns",13.5964 ns,12.7181 ns,?,?,"4,830 MiB/s"
HashByteArray,XxHash64_Block,core-x86-64,False,Default,Default,Default,Default,Default,Default,15,RyuJit,X64,Core,False,True,False,True,False,False,Default,Default,CoreCsProj,1,Default,Default,Default,Default,16,Default,16384,"1,698.119 ns",9.1294 ns,8.5396 ns,?,?,"9,201 MiB/s"
HashByteArray,HalfSip13_Block,core-x86-64,False,Default,Default,Default,Default,Default,Default,15,RyuJit,X64,Core,False,True,False,True,False,False,Default,Default,CoreCsProj,1,Default,Default,Default,Default,16,Default,16384,"9,454.475 ns",45.7690 ns,42.8124 ns,?,?,"1,653 MiB/s"
HashByteArray,HalfSip24_Block,core-x86-64,False,Default,Default,Default,Default,Default,Default,15,RyuJit,X64,Core,False,True,False,True,False,False,Default,Default,CoreCsProj,1,Default,Default,Default,Default,16,Default,16384,"16,756.771 ns",100.8276 ns,94.3142 ns,?,?,932 MiB/s
HashByteArray,Sip13_Block,core-x86-64,False,Default,Default,Default,Default,Default,Default,15,RyuJit,X64,Core,False,True,False,True,False,False,Default,Default,CoreCsProj,1,Default,Default,Default,Default,16,Default,16384,"4,747.771 ns",32.1853 ns,30.1061 ns,?,?,"3,291 MiB/s"
